INFO - 04/12/26 13:16:08 - 0:00:00 - Namespace(downstream_task='NC', dataset='cora', root_path='/data/home/2023080301016/Documents/baseline/GraphMoRE-main/datasets', in_features=None, eval_freq=1, exp_iters=1, version='Train', log_path='/data/home/2023080301016/Documents/baseline/serial_runs/graphmore_resume_stable_nc_20260412_104737_gpu0/NC_GraphMoRE_cora/seed_2/log.txt', save_dir='/data/home/2023080301016/Documents/baseline/serial_runs/graphmore_resume_stable_nc_20260412_104737_gpu0/NC_GraphMoRE_cora/seed_2', seed=2, split_seed=3047, num_factors=5, init_curvs=[-3, -1, 0, 1, 3], backbone='gcn', hidden_features=64, embed_features=32, n_layers=2, lr_Riemann=0.001626645398805293, w_decay=0.001, n_heads=8, sample_hop=[2, 3], lr_gating=0.0016673851226935458, w_decay_gating=0.0001, coef_dis=0.1, epochs_lp=500, patience_lp=100, min_epoch_lp=100, t=1.0, r=2.0, drop_cls=0.0, drop_edge_cls=0.2, hidden_features_cls=32, num_factors_cls=5, lr_cls=0.019908254765075722, w_decay_cls=1e-05, epochs_cls=500, patience_cls=100, min_epoch_cls=100, gpu=0, devices='0,1', force_cpu=False, resume=0, skip_lp_warmup_nc=1)
INFO - 04/12/26 13:16:15 - 0:00:06 - 
                                     train iters 0
INFO - 04/12/26 13:16:15 - 0:00:06 - --------------------------Training Start-------------------------
INFO - 04/12/26 13:16:15 - 0:00:06 - Skipping LP warmup for NC by configuration.
INFO - 04/12/26 13:16:15 - 0:00:06 - Starting cls stage from epoch 0 without LP warmup.
INFO - 04/12/26 13:16:24 - 0:00:16 - Epoch 0: train_loss=1.9333322048187256, train_accuracy=0.20714285969734192, time=9.667700290679932
INFO - 04/12/26 13:16:28 - 0:00:19 - Epoch 0: val_accuracy=0.5660000443458557, val_wf1=0.5048344615987543, val_mf1=0.47899202329326634
INFO - 04/12/26 13:16:29 - 0:00:21 - Epoch 1: train_loss=1.609230637550354, train_accuracy=0.735714316368103, time=1.2637436389923096
INFO - 04/12/26 13:16:29 - 0:00:21 - Epoch 1: val_accuracy=0.6960000395774841, val_wf1=0.6725446107577872, val_mf1=0.6664817458678508
INFO - 04/12/26 13:16:30 - 0:00:22 - Epoch 2: train_loss=1.1836769580841064, train_accuracy=0.9071428775787354, time=1.0320916175842285
INFO - 04/12/26 13:16:31 - 0:00:22 - Epoch 2: val_accuracy=0.7480000257492065, val_wf1=0.7476329357184057, val_mf1=0.733718680890208
INFO - 04/12/26 13:16:31 - 0:00:23 - Epoch 3: train_loss=0.7903690934181213, train_accuracy=0.9642857313156128, time=0.4031209945678711
INFO - 04/12/26 13:16:32 - 0:00:23 - Epoch 3: val_accuracy=0.7480000257492065, val_wf1=0.7485629319119994, val_mf1=0.737777853166785
INFO - 04/12/26 13:16:32 - 0:00:24 - Epoch 4: train_loss=0.49356329441070557, train_accuracy=0.985714316368103, time=0.48646974563598633
INFO - 04/12/26 13:16:32 - 0:00:24 - Epoch 4: val_accuracy=0.7580000162124634, val_wf1=0.7577885359565959, val_mf1=0.7456597124303792
INFO - 04/12/26 13:16:33 - 0:00:25 - Epoch 5: train_loss=0.2910465598106384, train_accuracy=0.985714316368103, time=0.4021034240722656
INFO - 04/12/26 13:16:33 - 0:00:25 - Epoch 5: val_accuracy=0.7700000405311584, val_wf1=0.7708826133925603, val_mf1=0.7537378942993254
INFO - 04/12/26 13:16:34 - 0:00:25 - Epoch 6: train_loss=0.16705171763896942, train_accuracy=0.985714316368103, time=0.3917670249938965
INFO - 04/12/26 13:16:34 - 0:00:26 - Epoch 6: val_accuracy=0.784000039100647, val_wf1=0.785202730019542, val_mf1=0.7719744926040201
INFO - 04/12/26 13:16:34 - 0:00:26 - Epoch 7: train_loss=0.10253909230232239, train_accuracy=0.985714316368103, time=0.39711594581604004
INFO - 04/12/26 13:16:35 - 0:00:27 - Epoch 7: val_accuracy=0.7900000214576721, val_wf1=0.7906725610990317, val_mf1=0.7823183087236985
INFO - 04/12/26 13:16:35 - 0:00:27 - Epoch 8: train_loss=0.06561007350683212, train_accuracy=0.9928571581840515, time=0.393282413482666
INFO - 04/12/26 13:16:36 - 0:00:27 - Epoch 8: val_accuracy=0.7920000553131104, val_wf1=0.7926811731284472, val_mf1=0.7836542662750691
INFO - 04/12/26 13:16:36 - 0:00:28 - Epoch 9: train_loss=0.03568222373723984, train_accuracy=1.0, time=0.39217615127563477
INFO - 04/12/26 13:16:37 - 0:00:28 - Epoch 9: val_accuracy=0.796000063419342, val_wf1=0.796599788598108, val_mf1=0.7853675592778794
INFO - 04/12/26 13:16:37 - 0:00:29 - Epoch 10: train_loss=0.026883596554398537, train_accuracy=1.0, time=0.3958592414855957
INFO - 04/12/26 13:16:37 - 0:00:29 - Epoch 10: val_accuracy=0.7860000133514404, val_wf1=0.7882197573984335, val_mf1=0.7734549685054145
INFO - 04/12/26 13:16:38 - 0:00:29 - Epoch 11: train_loss=0.013923034071922302, train_accuracy=1.0, time=0.39660191535949707
INFO - 04/12/26 13:16:38 - 0:00:30 - Epoch 11: val_accuracy=0.7820000648498535, val_wf1=0.7842038675155998, val_mf1=0.7661353018722031
INFO - 04/12/26 13:16:39 - 0:00:30 - Epoch 12: train_loss=0.015568574890494347, train_accuracy=1.0, time=0.39077186584472656
INFO - 04/12/26 13:16:39 - 0:00:31 - Epoch 12: val_accuracy=0.7700000405311584, val_wf1=0.7712163342569901, val_mf1=0.75505196932173
INFO - 04/12/26 13:16:39 - 0:00:31 - Epoch 13: train_loss=0.006400981452316046, train_accuracy=1.0, time=0.39287710189819336
INFO - 04/12/26 13:16:40 - 0:00:31 - Epoch 13: val_accuracy=0.7640000581741333, val_wf1=0.7639727835532264, val_mf1=0.7509113533543273
INFO - 04/12/26 13:16:40 - 0:00:32 - Epoch 14: train_loss=0.0051971664652228355, train_accuracy=1.0, time=0.3983573913574219
INFO - 04/12/26 13:16:41 - 0:00:32 - Epoch 14: val_accuracy=0.7600000500679016, val_wf1=0.7595584977077943, val_mf1=0.748322158802132
INFO - 04/12/26 13:16:41 - 0:00:33 - Epoch 15: train_loss=0.007754230406135321, train_accuracy=1.0, time=0.4886445999145508
INFO - 04/12/26 13:16:41 - 0:00:33 - Epoch 15: val_accuracy=0.7540000081062317, val_wf1=0.7523493354811605, val_mf1=0.743129711615006
INFO - 04/12/26 13:16:42 - 0:00:34 - Epoch 16: train_loss=0.004760450683534145, train_accuracy=1.0, time=0.404055118560791
INFO - 04/12/26 13:16:42 - 0:00:34 - Epoch 16: val_accuracy=0.7480000257492065, val_wf1=0.7473713062344557, val_mf1=0.7394318336450747
INFO - 04/12/26 13:16:43 - 0:00:34 - Epoch 17: train_loss=0.0067175873555243015, train_accuracy=1.0, time=0.5014762878417969
INFO - 04/12/26 13:16:43 - 0:00:35 - Epoch 17: val_accuracy=0.7460000514984131, val_wf1=0.7464728166484268, val_mf1=0.738628729457359
INFO - 04/12/26 13:16:44 - 0:00:35 - Epoch 18: train_loss=0.015112083405256271, train_accuracy=0.9928571581840515, time=0.40414953231811523
INFO - 04/12/26 13:16:44 - 0:00:36 - Epoch 18: val_accuracy=0.7600000500679016, val_wf1=0.7583580935863619, val_mf1=0.752244318826991
