INFO - 04/12/26 12:20:17 - 0:00:00 - Namespace(downstream_task='NC', dataset='Toxicology_data', root_path='/data/home/2023080301016/Documents/baseline/GraphMoRE-main/datasets', in_features=None, eval_freq=1, exp_iters=1, version='Train', log_path='/data/home/2023080301016/Documents/baseline/serial_runs/graphmore_resume_stable_nc_20260412_104737_gpu0/NC_GraphMoRE_Toxicology_data/seed_1/log.txt', save_dir='/data/home/2023080301016/Documents/baseline/serial_runs/graphmore_resume_stable_nc_20260412_104737_gpu0/NC_GraphMoRE_Toxicology_data/seed_1', seed=1, split_seed=3047, num_factors=5, init_curvs=[-3, -1, 0, 1, 3], backbone='gcn', hidden_features=64, embed_features=32, n_layers=2, lr_Riemann=0.0004000483635072019, w_decay=0.0005, n_heads=8, sample_hop=[2, 3], lr_gating=0.0008046732322998066, w_decay_gating=0.0001, coef_dis=0.1, epochs_lp=500, patience_lp=100, min_epoch_lp=100, t=1.0, r=2.0, drop_cls=0.3, drop_edge_cls=0.3, hidden_features_cls=32, num_factors_cls=5, lr_cls=0.0008189518639929731, w_decay_cls=0.001, epochs_cls=500, patience_cls=100, min_epoch_cls=100, gpu=0, devices='0,1', force_cpu=False, resume=0, skip_lp_warmup_nc=1)
INFO - 04/12/26 12:20:49 - 0:00:32 - 
                                     train iters 0
INFO - 04/12/26 12:20:49 - 0:00:32 - --------------------------Training Start-------------------------
INFO - 04/12/26 12:20:49 - 0:00:32 - Skipping LP warmup for NC by configuration.
INFO - 04/12/26 12:20:49 - 0:00:32 - Starting cls stage from epoch 0 without LP warmup.
INFO - 04/12/26 12:21:00 - 0:00:42 - Epoch 0: train_loss=0.6872274279594421, train_accuracy=0.5707316994667053, time=10.38425898551941
INFO - 04/12/26 12:21:02 - 0:00:45 - Epoch 0: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:04 - 0:00:46 - Epoch 1: train_loss=0.6843725442886353, train_accuracy=0.5658536553382874, time=1.4149463176727295
INFO - 04/12/26 12:21:04 - 0:00:47 - Epoch 1: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:05 - 0:00:48 - Epoch 2: train_loss=0.6814802885055542, train_accuracy=0.5658536553382874, time=1.175450325012207
INFO - 04/12/26 12:21:06 - 0:00:48 - Epoch 2: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:06 - 0:00:49 - Epoch 3: train_loss=0.6826540231704712, train_accuracy=0.5658536553382874, time=0.5502417087554932
INFO - 04/12/26 12:21:07 - 0:00:49 - Epoch 3: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:07 - 0:00:50 - Epoch 4: train_loss=0.6837164163589478, train_accuracy=0.5658536553382874, time=0.5578470230102539
INFO - 04/12/26 12:21:08 - 0:00:50 - Epoch 4: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:08 - 0:00:51 - Epoch 5: train_loss=0.6833308339118958, train_accuracy=0.5658536553382874, time=0.5478024482727051
INFO - 04/12/26 12:21:09 - 0:00:51 - Epoch 5: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:09 - 0:00:52 - Epoch 6: train_loss=0.6830630898475647, train_accuracy=0.5658536553382874, time=0.5602295398712158
INFO - 04/12/26 12:21:10 - 0:00:52 - Epoch 6: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:10 - 0:00:53 - Epoch 7: train_loss=0.6815894842147827, train_accuracy=0.5658536553382874, time=0.6407263278961182
INFO - 04/12/26 12:21:11 - 0:00:53 - Epoch 7: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:11 - 0:00:54 - Epoch 8: train_loss=0.6825124621391296, train_accuracy=0.5658536553382874, time=0.5678226947784424
INFO - 04/12/26 12:21:12 - 0:00:54 - Epoch 8: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:12 - 0:00:55 - Epoch 9: train_loss=0.6824304461479187, train_accuracy=0.5658536553382874, time=0.575230598449707
INFO - 04/12/26 12:21:13 - 0:00:55 - Epoch 9: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:13 - 0:00:56 - Epoch 10: train_loss=0.6805332899093628, train_accuracy=0.5658536553382874, time=0.5472557544708252
INFO - 04/12/26 12:21:14 - 0:00:56 - Epoch 10: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:14 - 0:00:57 - Epoch 11: train_loss=0.6820471882820129, train_accuracy=0.5658536553382874, time=0.5527441501617432
INFO - 04/12/26 12:21:15 - 0:00:57 - Epoch 11: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:15 - 0:00:58 - Epoch 12: train_loss=0.6802653074264526, train_accuracy=0.5658536553382874, time=0.5584843158721924
INFO - 04/12/26 12:21:16 - 0:00:58 - Epoch 12: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:16 - 0:00:59 - Epoch 13: train_loss=0.6809914708137512, train_accuracy=0.5658536553382874, time=0.5425751209259033
INFO - 04/12/26 12:21:17 - 0:00:59 - Epoch 13: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:17 - 0:01:00 - Epoch 14: train_loss=0.6806229948997498, train_accuracy=0.5658536553382874, time=0.5529208183288574
INFO - 04/12/26 12:21:18 - 0:01:00 - Epoch 14: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:18 - 0:01:01 - Epoch 15: train_loss=0.6808068752288818, train_accuracy=0.5658536553382874, time=0.5538151264190674
INFO - 04/12/26 12:21:19 - 0:01:01 - Epoch 15: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:19 - 0:01:02 - Epoch 16: train_loss=0.6793375611305237, train_accuracy=0.5658536553382874, time=0.5986995697021484
INFO - 04/12/26 12:21:20 - 0:01:02 - Epoch 16: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:20 - 0:01:03 - Epoch 17: train_loss=0.6824336647987366, train_accuracy=0.5658536553382874, time=0.6500802040100098
INFO - 04/12/26 12:21:21 - 0:01:03 - Epoch 17: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:21 - 0:01:04 - Epoch 18: train_loss=0.683413565158844, train_accuracy=0.5658536553382874, time=0.5651438236236572
INFO - 04/12/26 12:21:22 - 0:01:04 - Epoch 18: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:22 - 0:01:05 - Epoch 19: train_loss=0.6812090873718262, train_accuracy=0.5658536553382874, time=0.5571060180664062
INFO - 04/12/26 12:21:23 - 0:01:05 - Epoch 19: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:23 - 0:01:06 - Epoch 20: train_loss=0.679792582988739, train_accuracy=0.5658536553382874, time=0.5462121963500977
INFO - 04/12/26 12:21:24 - 0:01:06 - Epoch 20: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:24 - 0:01:07 - Epoch 21: train_loss=0.6813681125640869, train_accuracy=0.5658536553382874, time=0.5521154403686523
INFO - 04/12/26 12:21:25 - 0:01:07 - Epoch 21: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:25 - 0:01:08 - Epoch 22: train_loss=0.6803445816040039, train_accuracy=0.5658536553382874, time=0.5539329051971436
INFO - 04/12/26 12:21:26 - 0:01:08 - Epoch 22: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:21:26 - 0:01:09 - Epoch 23: train_loss=0.6796615123748779, train_accuracy=0.5658536553382874, time=0.5469067096710205
INFO - 04/12/26 12:21:27 - 0:01:09 - Epoch 23: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
