INFO - 04/12/26 12:14:22 - 0:00:00 - Namespace(downstream_task='NC', dataset='Toxicology_data', root_path='/data/home/2023080301016/Documents/baseline/GraphMoRE-main/datasets', in_features=None, eval_freq=1, exp_iters=1, version='Train', log_path='/data/home/2023080301016/Documents/baseline/serial_runs/graphmore_resume_stable_nc_20260412_104737_gpu0/NC_GraphMoRE_Toxicology_data/seed_0/log.txt', save_dir='/data/home/2023080301016/Documents/baseline/serial_runs/graphmore_resume_stable_nc_20260412_104737_gpu0/NC_GraphMoRE_Toxicology_data/seed_0', seed=0, split_seed=3047, num_factors=5, init_curvs=[-3, -1, 0, 1, 3], backbone='gcn', hidden_features=64, embed_features=32, n_layers=2, lr_Riemann=0.0004000483635072019, w_decay=0.0005, n_heads=8, sample_hop=[2, 3], lr_gating=0.0008046732322998066, w_decay_gating=0.0001, coef_dis=0.1, epochs_lp=500, patience_lp=100, min_epoch_lp=100, t=1.0, r=2.0, drop_cls=0.3, drop_edge_cls=0.3, hidden_features_cls=32, num_factors_cls=5, lr_cls=0.0008189518639929731, w_decay_cls=0.001, epochs_cls=500, patience_cls=100, min_epoch_cls=100, gpu=0, devices='0,1', force_cpu=False, resume=0, skip_lp_warmup_nc=1)
INFO - 04/12/26 12:14:54 - 0:00:32 - 
                                     train iters 0
INFO - 04/12/26 12:14:54 - 0:00:32 - --------------------------Training Start-------------------------
INFO - 04/12/26 12:14:54 - 0:00:32 - Skipping LP warmup for NC by configuration.
INFO - 04/12/26 12:14:54 - 0:00:32 - Starting cls stage from epoch 0 without LP warmup.
INFO - 04/12/26 12:15:04 - 0:00:42 - Epoch 0: train_loss=0.6843692064285278, train_accuracy=0.5658536553382874, time=10.357648372650146
INFO - 04/12/26 12:15:06 - 0:00:44 - Epoch 0: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:15:08 - 0:00:46 - Epoch 1: train_loss=0.6807654500007629, train_accuracy=0.5658536553382874, time=1.4081158638000488
INFO - 04/12/26 12:15:08 - 0:00:46 - Epoch 1: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:15:09 - 0:00:47 - Epoch 2: train_loss=0.6809632778167725, train_accuracy=0.5658536553382874, time=1.170454740524292
INFO - 04/12/26 12:15:10 - 0:00:48 - Epoch 2: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:15:10 - 0:00:48 - Epoch 3: train_loss=0.6849638223648071, train_accuracy=0.5658536553382874, time=0.5497426986694336
INFO - 04/12/26 12:15:11 - 0:00:49 - Epoch 3: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:15:11 - 0:00:49 - Epoch 4: train_loss=0.6819598078727722, train_accuracy=0.5658536553382874, time=0.5448839664459229
INFO - 04/12/26 12:15:12 - 0:00:50 - Epoch 4: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
INFO - 04/12/26 12:15:12 - 0:00:50 - Epoch 5: train_loss=0.6826426982879639, train_accuracy=0.5658536553382874, time=0.541057825088501
INFO - 04/12/26 12:15:13 - 0:00:51 - Epoch 5: val_accuracy=0.5362318754196167, val_wf1=0.3743505605687722, val_mf1=0.3490566037735849
